issn_scielo	year	scopus_id	citescore	sjr	sjr_best_quartile	cites_by_doc_2years	h_index	snip	ipp
0138-600X	2011	5000158304	0.04	0.11	Q4	0.05	8	0.0938305391190007	0.0256410256410256
0138-600X	2012	5000158304	0.03	0.159	Q3	0.04	8	0.0879503105590062	0.0248447204968944
0138-600X	2013	5000158304	0.08	0.146	Q3	0.08	8	0.151900354750435	0.092485549132948
0138-600X	2014	5000158304	0.15	0.225	Q3	0.13	8	0.260669672106215	0.159235668789809
0138-600X	2015	5000158304	0.05	0.164	Q3	0.07	8	0.0862252707753936	0.0774647887323944
0138-600X	2016	5000158304	0.06	0.148	Q3	0.06	8	0.139059317269631	0.0598290598290598
0864-215X	1999	4900153207		0.1	Q4	0	4	0	0
0864-215X	2000	4900153207		0.1	Q4	0	4	0	0
0864-215X	2001	4900153207		0.1	Q4	0	4	0	0
0864-215X	2002	4900153207		0.1	Q4	0	4	0	0
0864-215X	2003	4900153207		0.1	Q4	0	4	0	0
0864-215X	2004	4900153207		0.1	Q4	0	4	0	0
0864-215X	2005	4900153207		0.101	Q4	0	4	0	0
0864-215X	2006	4900153207		0.101	Q4	0	4	0	0
0864-215X	2007	4900153207		0.101	Q4	0	4	0	0
0864-215X	2008	4900153207		0.1	Q4	0	4	0	0
0864-215X	2009	4900153207		0.1	Q4	0	4	0	0
0864-215X	2010	4900153207		0.1	Q4	0	4	0	0
0864-215X	2011	4900153207	0	0.1	Q4	0	4	0	0
0864-215X	2012	4900153207	0.02	0.1	Q4	0	4	0.0417789757412399	0.0188679245283019
0864-215X	2013	4900153207	0.02	0.1	Q4	0.03	4	0	0
0864-215X	2014	4900153207	0.05	0.123	Q4	0.08	4	0.0586035907666002	0.0545454545454545
0864-215X	2015	4900153207	0.05	0.1	Q4	0.05	4	0.065179757991187	0.0517241379310345
0864-215X	2016	4900153207	0.05	0.101	Q4	0	4	0.0184020618556701	0.025
0034-7531	1999	15788		0.189	Q3	0.02	7	0.143371199390558	0.0919540229885057
0034-7531	2000	15788		0.142	Q3	0.03	7	0.0803574956117329	0.043956043956044
0034-7531	2001	15788		0.124	Q4	0.07	7	0.239427248283631	0.07
0034-7531	2002	15788		0.15	Q3	0.03	7	0.0593690996279062	0.0373831775700935
0034-7531	2003	15788		0.101	Q4	0.04	7	0.10004388846344	0.0420168067226891
0034-7531	2004	15788		0.111	Q4	0.05	7	0.117165045456185	0.0632911392405063
0034-7531	2005	15788		0.101	Q4	0	7	0.0235462735462735	0.0227272727272727
0034-7531	2006	15788		0.101	Q4	0	7	0	0
0034-7531	2007	15788		0.123	Q4	0.03	7	0	0
0034-7531	2008	15788		0.1	Q4	0	7	0.0166666666666667	0.00854700854700855
0034-7531	2009	15788		0.1	Q4	0	7	0	0
0034-7531	2010	15788		0.1	Q4	0	7	0	0
0034-7531	2011	15788	0.01	0.1	Q4	0.01	7	0	0
0034-7531	2012	15788	0.02	0.123	Q4	0.03	7	0.0515055202408832	0.0214285714285714
0034-7531	2013	15788	0.02	0.171	Q3	0.05	7	0.0922699640784747	0.0425531914893617
0034-7531	2014	15788	0.06	0.119	Q4	0.09	7	0.0885473633830605	0.0649350649350649
0034-7531	2015	15788	0.07	0.192	Q3	0.09	7	0.0644597772007834	0.0679012345679012
0034-7531	2016	15788	0.08	0.119	Q4	0.1	7	0.0738657101221545	0.0714285714285714
1028-4796	1999	5100152903		0.124	Q4	0.07	9	0	0
1028-4796	2000	5100152903		0.111	Q4	0	9	0	0
1028-4796	2001	5100152903		0.1	Q4	0.02	9	0	0
1028-4796	2002	5100152903		0.108	Q4	0	9	0.189415292794503	0.0909090909090909
1028-4796	2003	5100152903		0.1	Q4	0	9	0	0
1028-4796	2004	5100152903		0.128	Q4	0	9	0.055258978826052	0.075
1028-4796	2005	5100152903		0.101	Q4	0	9	0	0
1028-4796	2006	5100152903		0.102	Q4	0	9	0	0
1028-4796	2007	5100152903		0.101	Q4	0	9	0	0
1028-4796	2008	5100152903		0.1	Q4	0	9	0	0
1028-4796	2009	5100152903		0.1	Q4	0.05	9	0.0118190212373038	0.0175438596491228
1028-4796	2010	5100152903		0.1	Q4	0.02	9	0	0
1028-4796	2011	5100152903	0.06	0.103	Q4	0.05	9	0.0582457852496968	0.0493827160493827
1028-4796	2012	5100152903	0.1	0.123	Q4	0.11	9	0.105447332664047	0.0970873786407767
1028-4796	2013	5100152903	0.25	0.159	Q4	0.32	9	0.389407597993338	0.28448275862069
1028-4796	2014	5100152903	0.25	0.158	Q4	0.27	9	0.226461791663337	0.268965517241379
1028-4796	2015	5100152903	0.31	0.168	Q4	0.25	9	0.333480451139682	0.282894736842105
1028-4796	2016	5100152903	0.19	0.155	Q4	0.11	9	0.198188576230081	0.173611111111111
1025-028X	2013	21100208082	0	0.101	Q4	0	2	0	0
1025-028X	2014	21100208082	0.11	0.12	Q4	0.16	2	0.122567187211615	0.136363636363636
1025-028X	2015	21100208082	0.02	0.101	Q4	0.08	2	0.0392390348655522	0.0655737704918033
1025-028X	2016	21100208082	0.04	0.101	Q4	0	2	0.127767886947814	0.0465116279069767
1027-2852	1999	15543		0.117	Q4	0.11	11		
1027-2852	2000	15543		0.124	Q4	0.11	11		
1027-2852	2001	15543		0.13	Q4	0.12	11	0	0
1027-2852	2002	15543		0.123	Q4	0.07	11	0.0308903521328371	0.0285714285714286
1027-2852	2003	15543		0.188	Q3	0.08	11	0.143926832499602	0.111111111111111
1027-2852	2004	15543		0.113	Q4	0.07	11	0.0451283672170033	0.0561797752808989
1027-2852	2005	15543		0.139	Q4	0.07	11	0.103164005733742	0.0970873786407767
1027-2852	2006	15543		0.11	Q4	0.05	11	0.0931706384557602	0.0642201834862385
1027-2852	2007	15543		0.11	Q4	0.11	11	0.0755946893029378	0.0925925925925926
1027-2852	2008	15543		0.126	Q4	0.14	11	0.0607992220890514	0.125
1027-2852	2009	15543		0.126	Q4	0.09	11	0.0732838035225481	0.171171171171171
1027-2852	2010	15543		0.189	Q3	0.11	11	0.0835570745865671	0.094017094017094
1027-2852	2011	15543	0.09	0.121	Q4	0.09	11	0.061569893025694	0.0916666666666667
1027-2852	2012	15543	0.16	0.137	Q4	0.17	11	0.117892777539386	0.168141592920354
1027-2852	2013	15543	0.15	0.123	Q4	0.11	11	0.162111915726898	0.133333333333333
1027-2852	2014	15543	0.15	0.12	Q4	0.14	11	0.13783231712711	0.12280701754386
1027-2852	2015	15543	0.12	0.125	Q4	0.16	11	0.131520320554296	0.133333333333333
1027-2852	2016	15543	0.16	0.147	Q4	0.12	11	0.167557880083498	0.165137614678899
0034-7493	1999	22219		0.1	Q4	0.03	4	0.273504273504273	0.0256410256410256
0034-7493	2000	22219		0.139	Q3	0.04	4	0.206060606060606	0.0333333333333333
0034-7493	2001	22219		0.139	Q3	0.03	4	0.166994728361461	0.10989010989011
0034-7493	2002	22219		0.123	Q4	0.01	4	0.130359836242189	0.0336134453781513
0034-7493	2003	22219		0.104	Q4	0.03	4	0.0296880584690092	0.0298507462686567
0034-7493	2004	22219		0.188	Q3	0.09	4	0.064107798352231	0.03
0034-7493	2005	22219		0.1	Q4	0	4	0.00590625	0.0125
0034-7493	2006	22219		0.1	Q4	0	4	0	0
0034-7493	2007	22219		0.1	Q4	0	4	0	0
0034-7493	2008	22219		0.1	Q4	0	4	0	0
0034-7493	2009	22219		0.1	Q4	0	4	0	0
0034-7493	2010	22219		0.1	Q4	0	4	0	0
0034-7493	2011	22219	0	0.1	Q4	0	4	0	0
0034-7493	2012	22219	0	0.101	Q4	0	4	0.00694444444444444	0.00641025641025641
0034-7493	2013	22219	0.03	0.119	Q4	0.05	4	0.0728125612384872	0.0246913580246914
0034-7493	2014	22219	0.02	0.111	Q4	0	4	0.019047619047619	0.0142857142857143
0034-7493	2015	22219	0.07	0.12	Q4	0.07	4	0.180222885256578	0.0618556701030928
0034-7493	2016	22219	0.06	0.158	Q4	0.05	4	0.0875634624913994	0.0608695652173913
0864-0319	1999	29387		0.101	Q4	0	5	0	0
0864-0319	2000	29387		0.1	Q4	0	5	0	0
0864-0319	2001	29387		0.1	Q4	0	5	0	0
0864-0319	2002	29387		0.1	Q4	0	5	0	0
0864-0319	2003	29387		0.1	Q4	0	5	0	0
0864-0319	2004	29387		0.102	Q4	0.07	5	0.00771842058245488	0.0344827586206897
0864-0319	2005	29387		0.103	Q4	0	5	0.0301724137931034	0.0344827586206897
0864-0319	2007	29387		0.101	Q4	0	5	0	0
0864-0319	2008	29387		0.1	Q4	0	5	0	0
0864-0319	2009	29387		0.11	Q4	0.05	5	0	0
0864-0319	2010	29387		0.1	Q4	0	5	0	0
0864-0319	2011	29387		0.111	Q4	0.08	5	0.283675213675214	0.0666666666666667
0864-0319	2012	29387		0.11	Q4	0.05	5	0.0772959183673469	0.0428571428571429
0864-0319	2013	29387		0.139	Q4	0.14	5	0.302774104698643	0.109756097560976
0864-0319	2014	29387		0.119	Q4	0.08	5	0.17376262752293	0.0853658536585366
0864-0319	2015	29387		0.131	Q4	0.09	5	0.368784113766499	0.118421052631579
0864-0319	2016	29387	0.06	0.114	Q4	0	5	0.198973236942166	0.0506329113924051
2307-2113	1999	21100312401		0.1	Q4	0.02	6	0	0
2307-2113	2000	21100312401		0.1	Q4	0	6	0	0
2307-2113	2001	21100312401		0.14	Q3	0.08	6	0.826530612244898	0.0816326530612245
2307-2113	2002	21100312401		0.16	Q3	0.03	6	0.606845238095238	0.0857142857142857
2307-2113	2003	21100312401		0.188	Q3	0.06	6	0.714285714285714	0.107142857142857
2307-2113	2004	21100312401		0.123	Q4	0.02	6	0	0
2307-2113	2005	21100312401		0.1	Q4	0	6	0	0
2307-2113	2006	21100312401		0.102	Q4	0.01	6	0.00179425837320574	0.00657894736842105
2307-2113	2007	21100312401		0.1	Q4	0	6	0	0
2307-2113	2008	21100312401		0.1	Q4	0	6	0	0
2307-2113	2009	21100312401		0.1	Q4	0	6	0	0
2307-2113	2010	21100312401		0.1	Q4	0.01	6	0.058898847631242	0.00938967136150235
2307-2113	2011	21100312401		0.1	Q4	0.01	6	0.00177556818181818	0.00649350649350649
2307-2113	2012	21100312401		0.159	Q4	0.04	6	0.146598639455782	0.0380952380952381
2307-2113	2013	21100312401		0.11	Q4	0.08	6	0.0121614628255994	0.0235294117647059
2307-2113	2014	21100312401	0.11	0.111	Q4	0.09	6	0.155639097744361	0.0285714285714286
2307-2113	2015	21100312401	0.17	0.19	Q4	0.3	6	0.541455460905278	0.202020202020202
2307-2113	2016	21100312401	0.27	0.281	Q3	0.33	6	0.319935905579598	0.274725274725275
0138-6557	1999	5000158301		0.14	Q2	0.05	7	0.157434402332362	0.0612244897959184
0138-6557	2000	5000158301		0.123	Q2	0	7	0.0363177805800757	0.0327868852459016
0138-6557	2001	5000158301		0.139	Q2	0.11	7	0.153460176187449	0.116883116883117
0138-6557	2002	5000158301		0.187	Q2	0.04	7	0.152066115702479	0.0727272727272727
0138-6557	2003	5000158301		0.1	Q4	0.01	7	0.0175150829562594	0.0147058823529412
0138-6557	2004	5000158301		0.125	Q3	0	7	0.0357692307692308	0.01
0138-6557	2005	5000158301		0.161	Q2	0	7	0.00691699604743083	0.0217391304347826
0138-6557	2007	5000158301		0.1	Q4	0	7	0	0
0138-6557	2008	5000158301		0.1	Q4	0	7	0	0
0138-6557	2009	5000158301		0.1	Q4	0	7	0	0
0138-6557	2010	5000158301		0.1	Q4	0	7	0	0
0138-6557	2011	5000158301	0.01	0.1	Q4	0.02	7	0	0
0138-6557	2012	5000158301	0.01	0.1	Q4	0	7	0.0340684660961159	0.0102040816326531
0138-6557	2013	5000158301	0.01	0.1	Q4	0.01	7	0.00925925925925926	0.00862068965517241
0138-6557	2014	5000158301	0.03	0.1	Q4	0	7	0.157416044776119	0.0298507462686567
0138-6557	2015	5000158301	0.01	0.1	Q4	0.01	7	0.032967032967033	0.00641025641025641
0138-6557	2016	5000158301	0.04	0.142	Q3	0.04	7	0.0773070112130338	0.0387096774193548
2027-4688	2000	5600155586		0.111	Q4	0	1	0.0773070112130338	0.0387096774193548
2027-4688	2001	5600155586		0.111	Q4	0	1	0.0773070112130338	0.0387096774193548
2027-4688	2002	5600155586		0.107	Q4	0	1	0.0773070112130338	0.0387096774193548
2027-4688	2003	5600155586		0.111	Q4	0	1	0.0773070112130338	0.0387096774193548
2027-4688	2004	5600155586		0.111	Q4	0	1	0.0773070112130338	0.0387096774193548
2027-4688	2005	5600155586		0.122	Q3	0	1	0.0773070112130338	0.0387096774193548
0120-2812	2013	65755	0.05	0.126	Q4	0.05	4	0.00469043151969981	0.0128205128205128
0120-2812	2014	65755	0.06	0.124	Q4	0.09	4	0.16224629132441	0.0327868852459016
0120-2812	2015	65755	0.09	0.121	Q4	0.05	4	0.112053793140668	0.0769230769230769
0120-2812	2016	65755	0.17	0.136	Q4	0.04	4	0.203309733830295	0.163522012578616
0120-548X	2009	17600155203		0.133	Q3	0.27	8	0.133079961248975	0.2
0120-548X	2010	17600155203		0.118	Q4	0.18	8	0.219920618465934	0.131147540983607
0120-548X	2011	17600155203	0.1	0.114	Q4	0.13	8	0.103972751194956	0.100671140939597
0120-548X	2012	17600155203	0.13	0.117	Q4	0.1	8	0.0927201239401869	0.101063829787234
0120-548X	2013	17600155203	0.17	0.149	Q3	0.11	8	0.207425298609921	0.160427807486631
0120-548X	2014	17600155203	0.11	0.123	Q4	0.16	8	0.0898921449151284	0.121428571428571
0120-548X	2015	17600155203	0.28	0.153	Q3	0.31	8	0.315337111125377	0.253968253968254
0120-548X	2016	17600155203	0.5	0.218	Q3	0.46	8	0.500933161565863	0.480519480519481
0123-9155	2008	10600153356		0.124	Q4	0.08	7	0	0
0123-9155	2009	10600153356		0.266	Q3	0.29	7	0.211606369866811	0.0975609756097561
0123-9155	2010	10600153356		0.202	Q3	0.15	7	0.289787449392713	0.169230769230769
0123-9155	2011	10600153356	0.23	0.223	Q3	0.18	7	0.337829598510661	0.215384615384615
0123-9155	2012	10600153356	0.11	0.123	Q4	0.13	7	0.192919480519481	0.08
0123-9155	2013	10600153356	0.17	0.127	Q4	0.18	7	0.214384335879888	0.126984126984127
0123-9155	2014	10600153356	0.15	0.131	Q4	0.02	7	0.208410938953283	0.162162162162162
0123-9155	2015	10600153356	0.16	0.19	Q3	0.14	7	0.256578792793034	0.133333333333333
0123-9155	2016	10600153356	0.13	0.199	Q3	0.11	7	0.131767016642894	0.0978260869565217
0120-9965	2011	21100224444		0.121	Q4	0	5	0	0
0120-9965	2012	21100224444		0.122	Q4	0	5	0	0
0120-9965	2013	21100224444	0.11	0.15	Q4	0.13	5	0.119003355480085	0.0769230769230769
0120-9965	2014	21100224444	0.23	0.172	Q4	0.29	5	0.331824931561296	0.168539325842697
0120-9965	2015	21100224444	0.28	0.188	Q4	0.32	5	0.330278644273494	0.296296296296296
0120-9965	2016	21100224444	0.36	0.217	Q3	0.37	5	0.49598917809269	0.333333333333333
1900-5407	2014	21100244898	0	0.101	Q4	0	1	0	0
1900-5407	2015	21100244898	0	0.1	Q4	0	1	0	0
1900-5407	2016	21100244898	0.06	0.118	Q3	0.09	1	0.216297462972599	0.0769230769230769
0120-2456	2014	21100259543	0.1	0.101	Q3	0.11	1	0	0
0120-2456	2015	21100259543	0.05	0.101	Q4	0.05	1	0.344594594594595	0.027027027027027
0120-2456	2016	21100259543	0.08	0.137	Q2	0.03	1	0.328543780423436	0.0508474576271186
0121-4705	1999	5600152973		0.121	Q2	0	4		
0121-4705	2008	5600152973		0.102	Q3	0	4	0	0
0121-4705	2009	5600152973		0.108	Q3	0.03	4	0.0554838709677419	0.04
0121-4705	2010	5600152973		0.1	Q4	0.02	4	0	0
0121-4705	2011	5600152973	0.06	0.11	Q3	0.06	4	0.248275862068966	0.0172413793103448
0121-4705	2012	5600152973	0.01	0.1	Q4	0	4	0.154411764705882	0.0147058823529412
0121-4705	2013	5600152973	0	0.1	Q4	0	4	0	0
0121-4705	2014	5600152973	0.06	0.147	Q2	0.13	4	0.189147286821705	0.0444444444444444
0121-4705	2015	5600152973	0.04	0.116	Q3	0.02	4	0.0645833333333333	0.025
0121-4705	2016	5600152973	0.1	0.195	Q1	0.1	4	0.174886776750909	0.0379746835443038
1657-5997	2012	19900193899	0.07	0.124	Q4	0.08	4	0.0328282828282828	0.0833333333333333
1657-5997	2013	19900193899	0.21	0.22	Q3	0.24	4	0.0525348297213622	0.0294117647058824
1657-5997	2014	19900193899	0.21	0.154	Q4	0.21	4	0.410161060342342	0.246376811594203
1657-5997	2015	19900193899	0.23	0.16	Q4	0.24	4	0.218830971864238	0.217821782178218
1657-5997	2016	19900193899	0.29	0.149	Q4	0.26	4	0.438201797179003	0.247863247863248
1794-4724	2007	5200152705		0.121	Q4	0.13	6	0.126201923076923	0.125
1794-4724	2008	5200152705		0.144	Q4	0.14	6	0.200892857142857	0.0714285714285714
1794-4724	2009	5200152705		0.202	Q3	0.2	6	0.329000626566416	0.25
1794-4724	2010	5200152705		0.12	Q4	0.12	6	0.0596149961751029	0.0645161290322581
1794-4724	2011	5200152705	0.07	0.109	Q4	0.07	6	0.112117242246887	0.0645161290322581
1794-4724	2012	5200152705	0.18	0.184	Q3	0.05	6	0.199507527085987	0.169491525423729
1794-4724	2013	5200152705	0.14	0.112	Q4	0.16	6	0.121683161045826	0.125
1794-4724	2014	5200152705	0.22	0.135	Q4	0.25	6	0.186390726382324	0.215909090909091
1794-4724	2015	5200152705	0.14	0.191	Q3	0.18	6	0.192307451267275	0.161904761904762
1794-4724	2016	5200152705	0.3	0.172	Q4	0.37	6	0.315092032940945	0.232142857142857
0120-4157	2002	77291		0.121	Q2	0	21		
0120-4157	2003	77291		0.115	Q3	0.11	21		
0120-4157	2004	77291		0.142	Q2	0.22	21		
0120-4157	2005	77291		0.18	Q2	0.26	21		
0120-4157	2006	77291		0.176	Q2	0.4	21		
0120-4157	2007	77291		0.198	Q2	0.48	21		
0120-4157	2008	77291		0.243	Q2	0.64	21	0.185232718163273	0.232142857142857
0120-4157	2009	77291		0.302	Q2	0.58	21	0.387084302493481	0.426356589147287
0120-4157	2010	77291		0.263	Q2	0.43	21	0.405691950838295	0.581920903954802
0120-4157	2011	77291	0.45	0.206	Q2	0.52	21	0.410435771623729	0.486187845303867
0120-4157	2012	77291	0.49	0.222	Q2	0.42	21	0.325137575610872	0.473684210526316
0120-4157	2013	77291	0.58	0.278	Q2	0.55	21	0.425879976577644	0.619289340101523
0120-4157	2014	77291	0.51	0.276	Q2	0.66	21	0.379101170346046	0.619266055045872
0120-4157	2015	77291	0.54	0.298	Q2	0.49	21	0.490434584060064	0.680497925311203
0120-4157	2016	77291	0.56	0.274	Q2	0.48	21	0.412038718428884	0.609561752988048
0120-0283	2013	21100217204	0	0.101	Q4	0	2	0	0
0120-0283	2014	21100217204	0.06	0.122	Q4	0.06	2	0.00852272727272727	0.03125
0120-0283	2015	21100217204	0.06	0.113	Q4	0.07	2	0.143310283125578	0.0652173913043478
0120-0283	2016	21100217204	0.16	0.135	Q4	0.06	2	0.184133603946866	0.145833333333333
0123-3068	2015	21100373236	0.13	0.131	Q2	0.13	2	0.149725654831084	0.0789473684210526
0123-3068	2016	21100373236	0.2	0.194	Q2	0.2	2	0.188615821208236	0.15
0122-9761	1999	26787		0.102	Q4	0	2	0.188615821208236	0.15
0122-9761	2000	26787		0.105	Q4	0	2	0.188615821208236	0.15
0122-5383	1999	145059		0.101	Q4	0	8	0	0
0122-5383	2000	145059		0.117	Q3	0.05	8	0	0
0122-5383	2001	145059		0.101	Q4	0	8	0	0
0122-5383	2002	145059		0.111	Q3	0.04	8	0	0
0122-5383	2003	145059		0.14	Q2	0.13	8	0.375	0.125
0122-5383	2004	145059		0.101	Q3	0.06	8	0.225	0.05
0122-5383	2005	145059		0.128	Q2	0	8	0.040625	0.0625
0122-5383	2006	145059		0.125	Q3	0.43	8	0.729166666666667	0.166666666666667
0122-5383	2007	145059		0.101	Q4	0	8	0	0
0122-5383	2008	145059		0.14	Q3	0.14	8	0.246774193548387	0.0967741935483871
0122-5383	2009	145059		0.188	Q2	0.16	8	0.319088319088319	0.128205128205128
0122-5383	2010	145059		0.243	Q2	0.19	8	0.580157784834545	0.282051282051282
0122-5383	2011	145059	0.09	0.123	Q3	0.16	8	0.240923384791309	0.0681818181818182
0122-5383	2012	145059	0.08	0.168	Q3	0.25	8	0.137310030395137	0.127659574468085
0122-5383	2013	145059	0.22	0.165	Q3	0.38	8	0.185041979822566	0.204081632653061
0122-5383	2014	145059	0.31	0.19	Q3	0.24	8	0.177380541927106	0.3125
0122-5383	2015	145059	0.27	0.157	Q3	0.31	8	0.187975718551351	0.25
0122-5383	2016	145059	0.5	0.178	Q3	0.24	8	0.471272787810594	0.347826086956522
1794-5887	2010	19700173013		0.101	Q3	0	2	0	0
1794-5887	2011	19700173013	0	0.1	Q3	0	2	0	0
1794-5887	2012	19700173013	0.01	0.1	Q4	0.02	2	0	0
1794-5887	2013	19700173013	0.08	0.111	Q2	0.09	2	0.0362903225806452	0.0161290322580645
1794-5887	2014	19700173013	0.06	0.103	Q2	0.08	2	0.0223076923076923	0.0333333333333333
1794-5887	2015	19700173013	0.05	0.101	Q3	0.07	2	0	0
1794-5887	2016	19700173013	0.09	0.11	Q2	0.04	2	0.328383458646617	0.05
0121-5612	2012	5800169849	0.06	0.101	Q4	0.07	3	0.317142857142857	0.0714285714285714
0121-5612	2013	5800169849	0.06	0.114	Q4	0.1	3	0.0593012704174229	0.0689655172413793
0121-5612	2014	5800169849	0.08	0.124	Q4	0.1	3	0.278024914037114	0.0943396226415094
0121-5612	2015	5800169849	0.12	0.16	Q3	0.13	3	0.454740730284208	0.121212121212121
0121-5612	2016	5800169849	0.18	0.168	Q3	0.17	3	0.363782319434951	0.133333333333333
1657-9534	1999	99288		0.122	Q2	0.02	11	0.0270895636837666	0.037037037037037
1657-9534	2000	99288		0.188	Q2	0.09	11	0.237478485370052	0.0843373493975904
1657-9534	2001	99288		0.111	Q3	0.04	11	0.0995705227227427	0.0375
1657-9534	2002	99288		0.124	Q2	0.03	11	0.0960352147852148	0.0340909090909091
1657-9534	2003	99288		0.101	Q4	0	11	0.00163896103896104	0.0113636363636364
1657-9534	2004	99288		0.111	Q3	0	11	0.0737704918032787	0.0163934426229508
1657-9534	2005	99288		0.101	Q4	0	11	0	0
1657-9534	2006	99288		0.13	Q3	0.08	11	0.0063362812769629	0.0263157894736842
1657-9534	2007	99288		0.134	Q3	0.16	11	0.190800981452391	0.139784946236559
1657-9534	2008	99288		0.13	Q3	0.17	11	0.114621125694154	0.0915032679738562
1657-9534	2009	99288		0.125	Q3	0.17	11	0.166144495135076	0.0942408376963351
1657-9534	2010	99288		0.173	Q3	0.22	11	0.233173471397527	0.138888888888889
1657-9534	2011	99288	0.16	0.139	Q3	0.11	11	0.227065513990213	0.191082802547771
1657-9534	2012	99288	0.14	0.135	Q3	0.17	11	0.114437930400629	0.146341463414634
1657-9534	2013	99288	0.21	0.132	Q3	0.17	11	0.279943121675484	0.219512195121951
1657-9534	2014	99288	0.31	0.183	Q3	0.44	11	0.259666720963975	0.32484076433121
1657-9534	2015	99288	0.73	0.329	Q2	1.24	11	0.449767201920993	0.777777777777778
1657-9534	2016	99288	1.02	0.348	Q2	0.83	11	0.541215912684197	1.02040816326531
0120-3592	2009	17700156215		0.127	Q3	0.08	5	0	0
0120-3592	2010	17700156215		0.129	Q3	0.05	5	0.0378538512179065	0.032258064516129
0120-3592	2011	17700156215	0.13	0.169	Q3	0.09	5	0.190283028042563	0.181818181818182
0120-3592	2012	17700156215	0.03	0.126	Q3	0.07	5	0.0854192104192104	0.0493827160493827
0120-3592	2013	17700156215	0.09	0.168	Q3	0.09	5	0.189266149293856	0.115942028985507
0120-3592	2014	17700156215	0.09	0.122	Q4	0.15	5	0.13843417794457	0.0967741935483871
0120-3592	2015	17700156215	0.11	0.142	Q3	0.07	5	0.189867109634552	0.0930232558139535
0120-3592	2016	17700156215	0.17	0.133	Q3	0.09	5	0.291973551782544	0.170731707317073
0122-1450	2009	19500157818		0.104	Q4	0	5	0	0
0122-1450	2010	19500157818		0.121	Q4	0.24	5	0.0910172581791887	0.19047619047619
0122-1450	2011	19500157818	0.03	0.111	Q4	0.04	5	0.214285714285714	0.0294117647058824
0122-1450	2012	19500157818	0.02	0.102	Q4	0.03	5	0.083158773527626	0.0444444444444444
0122-1450	2013	19500157818	0.15	0.189	Q3	0.19	5	0.455577731092437	0.18
0122-1450	2014	19500157818	0.1	0.141	Q4	0.15	5	0.322164847487167	0.144927536231884
0122-1450	2015	19500157818	0.28	0.163	Q3	0.18	5	0.657114884020348	0.217391304347826
0122-1450	2016	19500157818	0.57	0.239	Q3	0.47	5	0.62024292637633	0.5
0121-4772	2008	12100157018		0.101	Q4	0	3	0	0
0121-4772	2009	12100157018		0.111	Q4	0.06	3	0	0
0121-4772	2010	12100157018		0.116	Q4	0.07	3	0.0428571428571429	0.0535714285714286
0121-4772	2011	12100157018	0.06	0.14	Q3	0.07	3	0.316935483870968	0.0806451612903226
0121-4772	2012	12100157018	0.07	0.131	Q3	0.09	3	0.075309610145428	0.0588235294117647
0121-4772	2013	12100157018	0.07	0.119	Q3	0.06	3	0.341519460420541	0.0714285714285714
0121-4772	2014	12100157018	0.14	0.146	Q3	0.15	3	0.224520440219786	0.130434782608696
0121-4772	2015	12100157018	0.07	0.131	Q3	0.05	3	0.120509785938561	0.0638297872340425
0121-4772	2016	12100157018	0.11	0.124	Q3	0.13	3	0.253891863654173	0.0731707317073171
0012-7353	2009	12600154771		0.131	Q3	0.07	10	0.103560354855278	0.0298507462686567
0012-7353	2010	12600154771		0.158	Q3	0.13	10	0.0825754424691896	0.0520231213872832
0012-7353	2011	12600154771	0.13	0.179	Q3	0.22	10	0.245546310929679	0.168421052631579
0012-7353	2012	12600154771	0.3	0.211	Q2	0.27	10	0.507047439609139	0.294444444444444
0012-7353	2013	12600154771	0.26	0.218	Q2	0.26	10	0.407934153481481	0.246341463414634
0012-7353	2014	12600154771	0.37	0.226	Q2	0.44	10	0.556445850517147	0.369047619047619
0012-7353	2015	12600154771	0.42	0.233	Q2	0.47	10	0.555370382909766	0.417558886509636
0012-7353	2016	12600154771	0.37	0.25	Q2	0.38	10	0.39534339441019	0.336048879837067
0120-3584	2011	33459	0.14	0.103	Q4	0.14	3	0	0
0120-3584	2012	33459	0	0.101	Q4	0.04	3	0.0288461538461538	0.0384615384615385
0120-3584	2013	33459	0.07	0.139	Q3	0.03	3	0.205357142857143	0.0769230769230769
0120-3584	2014	33459	0.1	0.101	Q4	0.15	3	0.104452144041696	0.0888888888888889
0120-3584	2015	33459	0.1	0.106	Q4	0.11	3	0.112463768115942	0.05
0120-3584	2016	33459	0.05	0.101	Q4	0.09	3	0.208874458874459	0.0555555555555556
0124-6127	2014	21100319039	0	0.101	Q3	0	1	0	0
0124-6127	2015	21100319039	0.03	0.101	Q4	0.04	1	0.133928571428571	0.0357142857142857
0124-6127	2016	21100319039	0.02	0.1	Q4	0.02	1	0.0204465967177832	0.0169491525423729
1794-6190	2008	7000153282		0.102	Q4	0.08	6	0	0
1794-6190	2009	7000153282		0.13	Q3	0.11	6	0.175182481751825	0.0526315789473684
1794-6190	2010	7000153282		0.152	Q3	0.32	6	0.299337657449923	0.225
1794-6190	2011	7000153282	0.11	0.14	Q3	0.08	6	0.101139045252526	0.111111111111111
1794-6190	2012	7000153282	0.27	0.13	Q4	0.29	6	0.336323396632014	0.230769230769231
1794-6190	2013	7000153282	0.49	0.168	Q3	0.6	6	0.699735466702011	0.446808510638298
1794-6190	2014	7000153282	0.22	0.121	Q4	0.27	6	0.32916523658821	0.235294117647059
1794-6190	2015	7000153282	0.33	0.165	Q3	0.36	6	0.498305476155771	0.387755102040816
